2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - javassist [3.18.1.GA] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.codehaus.jettison.jettison [1.3.7] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.googlecode.concurrentlinkedhashmap.lru [1.4.0] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-client [2.1.3] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-core [2.1.3] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-enterprise [2.1.3] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-graphdb [2.1.3] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-object [2.1.3] state 32
2016-03-22 17:52:35,118 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-server [2.1.3] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.orientechnologies.orientdb-tools [2.1.3] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.xerial.snappy.snappy-java [1.1.1.3] state 8
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - io.skysail.bundled.tinkerpop.blueprints-core [2.6.0] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - io.skysail.bundled.tinkerpop.blueprints-orient-graph [2.4.0] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.sun.jna [4.2.0] state 8
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.sun.jna.platform [4.2.0] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.util [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.http [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.io [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.security [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.server [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.servlet [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.webapp [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.deploy [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.xml [9.2.11.v20150529] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.osgi-servlet-api [3.1.0.M3] state 32
2016-03-22 17:52:35,119 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.eclipse.jetty.client [9.2.11.v20150529] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.apache.shiro.core [1.2.2] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.apache.shiro.web [1.2.2] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.yaml.snakeyaml [1.15.0] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - de.twentyeleven.skysail.org.json-osgi [20080701.0.0] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.apispark [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.crypto [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.jackson [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.jetty [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.json [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.raml [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.restlet.ext.slf4j [2.3.4.v20150716-1217] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - io.skysail.bundled.raml-parser [0.8.12] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.google.guava [16.0.1] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.jboss.logging.jboss-logging [3.1.4.GA] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - org.hibernate.validator [5.1.2.Final] state 32
2016-03-22 17:52:35,120 DEBUG [i.s.server.app.SkysailRootApplication        ] - ch.qos.logback.classic [1.1.2] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - ch.qos.logback.core [1.1.2] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - slf4j.api [1.7.7] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api [12.0.0.201602281051] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api.um [0.2.1.201507121837] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api.peers [0.1.1.201508011448] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api.search [0.1.0.201509111831] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api.text [2.0.0.201509110729] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.api.features [0.1.2.201508011427] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - com.sun.el [2.2.0.v201303151357] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - de.twenty11.owasp-java-html-sanitizer [239.0.0] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - de.twentyeleven.skysail.org.antlr.stringtemplate-osgi [4.0.8] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.domain [1.2.0.201603220737] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server [15.0.1.201603220739] state 32
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.converter [5.0.2.201603220739] state 4
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.db [6.0.1.201603220739] state 4
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.http [6.0.0.201602281611] state 4
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.osgi [0.0.22.201603220739] state 4
2016-03-22 17:52:35,121 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.queryfilter [0.5.2.201603220739] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.performance.etm [0.1.1.201603220739] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.static [1.0.7.201603220739] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.text.markdown [0.1.1.201509190553] state 4
2016-03-22 17:52:35,122 DEBUG [i.s.server.app.SkysailRootApplication        ] - skysail.server.text.store.bundleresource [0.1.5.201603220740] state 4
